series_id,series_name,all_names,trust,cik,ticker,all_tickers,first_year,last_year,leverage_parsed,leverage_note,reset,underlying,underlying_note,category,active_2026,has_ticker,n_obs,beta,r2,resid_sd,beta_first60,beta_last60,beta_roll_min,beta_roll_max,price_ticker,first_date,last_date,med_dollar_vol,lev_check
S000088065,Direxion Daily LLY Bull 2X ETF,Direxion Daily LLY Bull 2X Shares | Direxion Daily LLY Bull 2X ETF,Direxion Shares ETF Trust,1424958,ELIL,ELIL,2025,2026,2.0,number,daily,LLY,ticker token,single_stock,True,True,373.0,1.9825871080445692,0.9960342865205104,0.003122446029914434,2.0031450854526325,1.9423942605301516,1.9141086394055453,2.009801916869935,ELIL,2025-03-27,2026-09-23,2442596.6148376465,ok
S000088288,GraniteShares 2x Long LLY Daily ETF,GraniteShares 2x Long LLY Daily ETF,GraniteShares ETF Trust,1689873,LLL,LLL,2025,2026,2.0,number,daily,LLY,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000090381,Direxion Daily LMT Bear 1X ETF,Direxion Daily LMT Bear 1X Shares | Direxion Daily LMT Bear 1X ETF,Direxion Shares ETF Trust,1424958,LMTS,LMTS,2025,2026,-1.0,number,daily,LMT,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000090380,Direxion Daily LMT Bull 2X ETF,Direxion Daily LMT Bull 2X Shares | Direxion Daily LMT Bull 2X ETF,Direxion Shares ETF Trust,1424958,LMTL,LMTL,2025,2026,2.0,number,daily,LMT,ticker token,single_stock,True,True,283.0,1.9811874556840467,0.9932483821116695,0.0027647580334486475,1.941813813235616,1.9706439358114587,1.9363875955950256,2.050521651883883,LMTL,2025-08-06,2026-09-23,405283.261013031,ok
S000093739,Tradr 2X Long LRCX Daily ETF,Tradr 2X Long LRCX Daily ETF,Investment Managers Series Trust II,1587982,LRCU,LRCU,2025,2026,2.0,number,daily,LRCX,ticker token,single_stock,True,True,274.0,2.024460655237381,0.9956612010849302,0.005302043359946442,2.0299341531073347,2.020405962083817,1.9865665992282278,2.0636758525892085,LRCU,2025-08-19,2026-09-23,4224276.93157196,ok
S000102154,Defiance Daily Target 2X Long LUMN ETF,Defiance Daily Target 2X Long LUMN ETF,Tidal Trust II,1924868,LUML,LUML,2026,2026,2.0,number,daily,LUMN,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000087447,T-REX 2X INVERSE MARA DAILY TARGET ETF,T-REX 2X INVERSE MARA DAILY TARGET ETF,ETF Opportunities Trust,1771146,MARD,MARD,2025,2026,-2.0,number,daily,MARA,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000087471,T-REX 2X LONG MARA DAILY TARGET ETF,T-REX 2X LONG MARA DAILY TARGET ETF,ETF Opportunities Trust,1771146,MARU,MARU,2025,2026,2.0,number,daily,MARA,ticker token,single_stock,True,True,339.0,0.07275874556394099,0.2530936875689308,0.00675201507813798,0.11845561246727682,0.030669380964390973,0.030191691430901734,0.1235579819312707,MARU,2025-03-03,2026-09-21,6033.80012512207,MISMATCH
S000090912,GraniteShares 2x Long MARA Daily ETF,GraniteShares 2x Long MARA Daily ETF,GraniteShares ETF Trust,1689873,MRAL,MRAL,2025,2026,2.0,number,daily,MARA,ticker token,single_stock,True,True,387.0,1.9745891998717164,0.9968564759747257,0.00587854492440426,1.9868185952465607,1.9598075341229029,1.9510467666754452,2.0068725296658645,MRAL,2025-03-07,2026-09-23,4497384.984016418,ok
S000099252,Tradr 3X Long MARA Daily ETF,Tradr 3X Long MARA Daily ETF,Investment Managers Series Trust II,1587982,MARX,MARX,2026,2026,3.0,number,daily,MARA,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000096117,Tradr 2X Long MCHP Daily ETF,Tradr 2X Long MCHP Daily ETF,Investment Managers Series Trust II,1587982,MCHU,MCHU,2026,2026,2.0,number,daily,MCHP,ticker token,single_stock,True,True,80.0,1.9627647776500154,0.9887894632429092,0.007711145943724265,1.9608545828397137,1.971258104937249,1.948359981469637,1.971258104937249,MCHU,2026-05-28,2026-09-23,30574.0008354187,ok
S000091895,Tradr 2X Long MDB Daily ETF,Tradr 2X Long MDB Daily ETF,Investment Managers Series Trust II,1587982,MDBX,MDBX,2025,2026,2.0,number,daily,MDB,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000102155,Defiance Daily Target 2X Long MDLN ETF,Defiance Daily Target 2X Long MDLN ETF,Tidal Trust II,1924868,MDLL,MDLL,2026,2026,2.0,number,daily,MDLN,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000091101,KraneShares 2x Long MELI Daily ETF,KraneShares 2x Long MELI Daily ETF,Krane Shares Trust,1547576,KMLI,KMLI,2025,2026,2.0,number,daily,MELI,ticker token,single_stock,True,True,320.0,1.991129358798121,0.9920390722846962,0.004317193295311627,2.0045355137508487,2.018076515284601,1.9318790150792577,2.0604847846428465,KMLI,2025-06-12,2026-09-23,464720.7606315613,ok
S000081141,GraniteShares 2x Short META Daily ETF,GraniteShares 1.5x Short META Daily ETF | GraniteShares 2x Short META Daily ETF,GraniteShares ETF Trust,1689873,FBSS,FBIS | FBSS,2023,2026,-2.0,number,daily,META,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000076230,Direxion Daily META Bear 1X ETF,Direxion Daily META Bear 1X Shares | Direxion Daily META Bear 1X ETF,Direxion Shares ETF Trust,1424958,METD,METD,2022,2026,-1.0,number,daily,META,ticker token,single_stock,True,True,571.0,-1.0048381125768564,0.99700741324354,0.0012929041604694044,-0.988643821077093,-1.0031874041722777,-1.0317827352175064,-0.9864461738977991,METD,2024-06-11,2026-09-23,8350562.351799011,ok
S000081156,GraniteShares 1x Short META Daily ETF,GraniteShares 1x Short META Daily ETF,GraniteShares ETF Trust,1689873,MTI,MTI,2023,2026,-1.0,number,daily,META,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000076340,GraniteShares 2x Long META Daily ETF,GraniteShares 2x Long Meta Platforms Daily ETF | GraniteShares 1.5x Long META Daily ETF | GraniteShares 2x Long META Daily ETF,GraniteShares ETF Trust,1689873,FBL,FBL,2022,2026,2.0,number,daily,META,ticker token,single_stock,True,True,942.0,1.854808259474164,0.9816032209829582,0.006286601251299297,1.5215752051212161,2.006002142767741,1.453384897915878,2.0286899434323455,FBL,2022-12-13,2026-09-23,23732009.84954834,ok+beta_varies
S000085276,Direxion Daily META Bull 2X ETF,Direxion Daily META Bull 2X Shares | Direxion Daily META Bull 2X ETF,Direxion Shares ETF Trust,1424958,METU,METU,2024,2026,2.0,number,daily,META,ticker token,single_stock,True,True,574.0,1.9980724553805809,0.9990674940766178,0.0014021333168160953,1.9867538489034728,1.9992816986032167,1.9684300934523906,2.0265359565144183,METU,2024-06-06,2026-09-23,127477254.80384827,ok
S000095915,Defiance Daily Target 2X Long MP ETF,Defiance Daily Target 2X Long MP ETF,Tidal Trust II,1924868,MPL,MPL,2026,2026,2.0,number,daily,MP,ticker token,single_stock,True,True,4.0,,,,,,,,MPL,2026-07-17,2026-09-04,0.0,no_prices
S000096190,Leverage Shares 2X Long MP Daily ETF,Leverage Shares 2X Long MP Daily ETF,Themes ETF Trust,1976322,MPG,MPG,2026,2026,2.0,number,daily,MP,ticker token,single_stock,True,True,226.0,1.996565305275571,0.9971119497196552,0.0048034290597571494,1.9799253368810166,2.017993412724072,1.965750186039438,2.024294047043612,MPG,2025-10-27,2026-09-23,864555.1984071732,ok
S000090913,GraniteShares 2x Long MRVL Daily ETF,GraniteShares 2x Long MRVL Daily ETF,GraniteShares ETF Trust,1689873,MVLL,MVLL,2025,2026,2.0,number,daily,MRVL,ticker token,single_stock,True,True,387.0,1.9974071211749518,0.9989490850786442,0.003013737174328935,2.0127649861465824,2.0087319020349916,1.9518828760968054,2.0181113890450977,MVLL,2025-03-07,2026-09-23,81092751.58195496,ok
S000091056,Defiance Daily Target 2X Long MRVL ETF,Defiance Daily Target 2X Long MRVL ETF,Tidal Trust II,1924868,MRVX,MRVX,2025,2026,2.0,number,daily,MRVL,ticker token,single_stock,True,True,48.0,1.9404774736877537,0.9926203133647595,0.008967106965527142,,,,,MRVX,2026-07-14,2026-09-23,169179.00066375732,ok
S000094247,Direxion Daily MRVL Bull 2X ETF,Direxion Daily MRVL Bull 2X ETF,Direxion Shares ETF Trust,1424958,MRVU,MRVU,2025,2026,2.0,number,daily,MRVL,ticker token,single_stock,True,True,152.0,2.005100819886197,0.9993843158083746,0.002879129833093884,2.009702304442428,1.9974449272510983,1.997354007478877,2.0121132891387625,MRVU,2026-02-12,2026-09-23,19623066.703033447,ok
S000076245,Direxion Daily MSFT Bear 1X ETF,Direxion Daily MSFT Bear 1X Shares | Direxion Daily MSFT Bear 1X ETF,Direxion Shares ETF Trust,1424958,MSFD,MSFD,2022,2026,-1.0,number,daily,MSFT,ticker token,single_stock,True,True,1012.0,-0.9970367205823643,0.9958079567105893,0.0010893328106234682,-0.9854003274349652,-0.9959881035622755,-1.0307682557616604,-0.9663560543544809,MSFD,2022-09-08,2026-09-23,12684159.139823914,ok
S000076235,Direxion Daily MSFT Bull 2X ETF,Direxion Daily MSFT Bull 2X Shares | Direxion Daily MSFT Bull 1.5X Shares | Direxion Daily MSFT Bull 2X ETF,Direxion Shares ETF Trust,1424958,MSFU,MSFU,2022,2026,2.0,number,daily,MSFT,ticker token,single_stock,True,True,1013.0,1.7847984403216537,0.9789345024421945,0.004513220676480553,1.4671851986865394,1.9587450116217267,1.4590086804433513,2.03250808211187,MSFU,2022-09-07,2026-09-23,126414990.85092545,ok+beta_varies
S000076341,GraniteShares 2x Long MSFT Daily ETF,GraniteShares 2x Long Microsoft Daily ETF | GraniteShares 2x Long MSFT Daily ETF,GraniteShares ETF Trust,1689873,MSFL,MSFL,2022,2026,2.0,number,daily,MSFT,ticker token,single_stock,True,True,630.0,1.9842039207337903,0.9964289505259128,0.002004016247677551,1.9584424798512345,1.9632648189473054,1.9541150180439386,2.0444547725952664,MSFL,2024-03-18,2026-09-23,13369561.121940613,ok
S000083677,T-REX 2X LONG MICROSOFT DAILY TARGET ETF,T-REX 2X LONG MICROSOFT DAILY TARGET ETF,ETF Opportunities Trust,1771146,MSFX,MSFX,2024,2026,2.0,number,daily,MSFT,company name,single_stock,True,True,675.0,1.986429927366519,0.9936535727113521,0.0026403726947846675,1.9760271510593814,1.9305554461256635,1.9252512456712514,2.0746038422379334,MSFX,2024-01-11,2026-09-23,2822907.942390442,ok
S000085368,Defiance Daily Target 2X Short MSTR ETF,Defiance 2X Short MSTR ETF | Defiance Daily Target 2X Short MSTR ETF,Tidal Trust II,1924868,SMST,SMST,2024,2026,-2.0,number,daily,MSTR,ticker token,single_stock,True,True,521.0,-1.9462497487473178,0.99287374177728,0.008958738742712942,-1.6949615940949663,-2.0004802707897875,-2.0164535491890785,-1.6949615940949663,SMST,2024-08-21,2026-09-23,17858075.152397156,ok
S000087771,T-REX 2X INVERSE MSTR DAILY TARGET ETF,T-REX 2X INVERSE MSTR DAILY TARGET ETF,ETF Opportunities Trust,1771146,MSTZ,MSTZ,2025,2026,-2.0,number,daily,MSTR,ticker token,single_stock,True,True,503.0,-1.983204248310236,0.9985361374974023,0.004133586187326999,-1.982000532936855,-1.9801611603796896,-2.0147353575725724,-1.9486308189543482,MSTZ,2024-09-18,2026-09-23,120458687.33870983,ok
S000087809,Proshares UltraShort MSTR ETF,Proshares UltraShort MSTR ETF,PROSHARES TRUST,1174610,MSTD,MSTD,2025,2025,-2.0,proshares ultra,daily,MSTR,ticker token,single_stock,False,True,,,,,,,,,,,,,no_prices
S000090910,GraniteShares 2x Short MSTR Daily ETF,GraniteShares 2x Short MSTR Daily ETF,GraniteShares ETF Trust,1689873,MSDD,MSDD,2025,2026,-2.0,number,daily,MSTR,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000079027,Rex Daily Target 1.5X MSTR ETF,REX 2X MSTR ETF | Rex Daily Target 1.5X MSTR ETF,Tidal Trust II,1924868,MSRU,MSRU,2023,2024,1.5,number,daily,MSTR,ticker token,single_stock,False,True,,,,,,,,,,,,,no_prices
S000082859,Unlimited Ultra HFND Multi-Strategy ETF,Unlimited Ultra HFND Multi-Strategy Return Tracker ETF | Unlimited Ultra HFND Multi-Strategy ETF,Tidal Trust I,1742912,HFUL,HFUL,2024,2026,2.0,proshares ultra,daily,MSTR,company name,single_stock,True,True,,,,,,,,,,,,,no_prices
S000085137,Defiance Daily Target 2X Long MSTR ETF,Defiance Daily Target 2X Long MSTR ETF,Tidal Trust II,1924868,MSTX,MSTX,2024,2026,2.0,number,daily,MSTR,ticker token,single_stock,True,True,526.0,1.9585205029423571,0.9969910302984119,0.005571049146777784,1.7604202253153736,1.9702633493719728,1.7604202253153736,2.0156803734367266,MSTX,2024-08-15,2026-09-23,86094380.12104034,ok
S000087772,T-REX 2X LONG MSTR DAILY TARGET ETF,T-REX 2X LONG MSTR DAILY TARGET ETF,ETF Opportunities Trust,1771146,MSTU,MSTU,2025,2026,2.0,number,daily,MSTR,ticker token,single_stock,True,True,503.0,1.9686755769047448,0.9974684714199676,0.005214974219989817,1.9581257521953082,1.976912741335316,1.9209624712525595,2.000416626867395,MSTU,2024-09-18,2026-09-23,201475537.46564865,ok
S000087807,ProShares Ultra MSTR,Proshares Ultra MSTR ETF | ProShares Ultra MSTR,PROSHARES TRUST,1174610,MSTA,MSU | MSTA,2025,2026,2.0,proshares ultra,daily,MSTR,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000089921,Defiance Hot Sauce Daily 2X Strategy ETF,Defiance Hot Sauce Daily 2X Strategy ETF,Tidal Trust II,1924868,HOT,HOT,2025,2026,2.0,number,daily,MSTR,company name,single_stock,True,True,,,,,,,,,,,,,no_prices
S000090805,GraniteShares 2x Long MSTR Daily ETF,GraniteShares 2x Long MSTR Daily ETF,GraniteShares ETF Trust,1689873,MSTP,MSTP,2025,2026,2.0,number,daily,MSTR,ticker token,single_stock,True,True,322.0,1.989899922338356,0.9975292309355307,0.004671971752210526,1.977453536656786,1.9710509043550262,1.9524518068413086,2.0241016092932838,MSTP,2025-06-10,2026-09-23,976988.4562492371,ok
S000092977,VistaShares Animal Spirits Daily 2X Strategy ETF,VistaShares Animal Spirits Daily 2X Strategy ETF,Tidal Trust III,1722388,WILD,WILD,2025,2026,2.0,number,daily,MSTR,company name,single_stock,True,True,,,,,,,,,,,,,no_prices
S000088304,GraniteShares 2x Short MU Daily ETF,GraniteShares 2x Short MU Daily ETF,GraniteShares ETF Trust,1689873,MUS,MUS,2025,2026,-2.0,number,daily,MU,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000088051,Direxion Daily MU Bear 1X ETF,Direxion Daily MU Bear 1X Shares | Direxion Daily MU Bear 1X ETF,Direxion Shares ETF Trust,1424958,MUD,MUD,2025,2026,-1.0,number,daily,MU,ticker token,single_stock,True,True,477.0,-1.0022201035176832,0.9950003454847183,0.0032495021499094282,-1.0221719705761745,-0.9953402206422535,-1.0221719705761745,-0.9847477165206991,MUD,2024-10-18,2026-09-23,93520610.06598473,ok
S000088050,Direxion Daily MU Bull 2X ETF,Direxion Daily MU Bull 2X Shares | Direxion Daily MU Bull 2X ETF,Direxion Shares ETF Trust,1424958,MUU,MUU,2025,2026,2.0,number,daily,MU,ticker token,single_stock,True,True,487.0,1.9917008875050284,0.9986993017067017,0.0032404217546740696,1.9739949684904188,1.990266356095965,1.9739949684904188,2.010485445513321,MUU,2024-10-10,2026-09-23,1109153555.6552887,ok
S000088289,GraniteShares 2x Long MU Daily ETF,GraniteShares 2x Long MU Daily ETF,GraniteShares ETF Trust,1689873,MULL,MULL,2025,2026,2.0,number,daily,MU,ticker token,single_stock,True,True,464.0,2.0003793583667604,0.9988808652884583,0.003016811015269423,2.0029379605380755,1.9965821125145955,1.980901012754429,2.0110309801107844,MULL,2024-11-12,2026-09-23,136840881.90965652,ok
S000099422,Defiance Daily Target 2X Short NBIS ETF,Defiance Daily Target 2X Short NBIS ETF,Tidal Trust II,1924868,SNBI,SNBI,2026,2026,-2.0,number,daily,NBIS,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000100816,Tradr 2X Short NBIS Daily ETF,Tradr 2X Short NBIS Daily ETF,Investment Managers Series Trust II,1587982,NBIZ,NBIZ,2026,2026,-2.0,number,daily,NBIS,ticker token,single_stock,True,True,167.0,-2.000708832201831,0.9989803248836369,0.004798803965811674,-1.9877731350780241,-2.000151310703276,-2.020124883275205,-1.9845204022303418,NBIZ,2026-01-22,2026-09-23,51434685.471725464,ok
S000095056,Tradr 2X Long NBIS Daily ETF,Tradr 2X Long NBIS Daily ETF,Investment Managers Series Trust II,1587982,NEBX,NEBX,2026,2026,2.0,number,daily,NBIS,ticker token,single_stock,True,True,260.0,1.996361357086732,0.998338855260891,0.00547176820226092,1.9832759373278892,1.9921593927885748,1.9819308715448638,2.0203824953369853,NEBX,2025-09-09,2026-09-23,66346454.41036224,ok
S000096191,Leverage Shares 2X Long NBIS Daily ETF,Leverage Shares 2X Long NBIS Daily ETF,Themes ETF Trust,1976322,NBIG,NBIG,2026,2026,2.0,number,daily,NBIS,ticker token,single_stock,True,True,226.0,2.0009365414107654,0.9994581942052889,0.0032092963222050794,2.0070731967649533,1.9966054336816728,1.9944463202212526,2.012103833830221,NBIG,2025-10-27,2026-09-23,40582724.19252396,ok
S000099254,Tradr 3X Long NBIS Daily ETF,Tradr 3X Long NBIS Daily ETF,Investment Managers Series Trust II,1587982,NBXX,NBXX,2026,2026,3.0,number,daily,NBIS,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000093740,Tradr 2X Long NET Daily ETF,Tradr 2X Long NET Daily ETF,Investment Managers Series Trust II,1587982,NETX,NETX,2025,2026,2.0,number,daily,NET,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000087448,T-REX 2X INVERSE NFLX DAILY TARGET ETF,T-REX 2X INVERSE NFLX DAILY TARGET ETF,ETF Opportunities Trust,1771146,NFLD,NFLD,2025,2026,-2.0,number,daily,NFLX,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000088305,GraniteShares 2x Short NFLX Daily ETF,GraniteShares 2x Short NFLX Daily ETF,GraniteShares ETF Trust,1689873,NFS,NFS,2025,2026,-2.0,number,daily,NFLX,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000088053,Direxion Daily NFLX Bear 1X ETF,Direxion Daily NFLX Bear 1X Shares | Direxion Daily NFLX Bear 1X ETF,Direxion Shares ETF Trust,1424958,NFXS,NFXS,2025,2026,-1.0,number,daily,NFLX,ticker token,single_stock,True,True,492.0,-0.9963479932249318,0.9966990647899361,0.001237632788521927,-0.9816904424082242,-1.0016178602925232,-1.0186893145230174,-0.9362016733065257,NFXS,2024-10-03,2026-09-23,312623.89068603516,ok
S000087472,T-REX 2X LONG NFLX DAILY TARGET ETF,T-REX 2X LONG NFLX DAILY TARGET ETF,ETF Opportunities Trust,1771146,NFLU,NFLU,2025,2026,2.0,number,daily,NFLX,ticker token,single_stock,True,True,496.0,1.9954649345140023,0.995074191852485,0.003059764866539255,1.985886934584027,2.029303653327843,1.9377816085132902,2.044010087624507,NFLU,2024-09-27,2026-09-23,3019680.0172805786,ok
S000088052,Direxion Daily NFLX Bull 2X ETF,Direxion Daily NFLX Bull 2X Shares | Direxion Daily NFLX Bull 2X ETF,Direxion Shares ETF Trust,1424958,NFXL,NFXL,2025,2026,2.0,number,daily,NFLX,ticker token,single_stock,True,True,492.0,1.9959841492068344,0.9976120984340264,0.0021172735303915066,2.014372777404612,2.013476867736818,1.9449940415578961,2.0278428107982696,NFXL,2024-10-03,2026-09-23,17768075.948143005,ok
S000088290,GraniteShares 2x Long NFLX Daily ETF,GraniteShares 2x Long NFLX Daily ETF,GraniteShares ETF Trust,1689873,NFLL,NFLL,2025,2026,2.0,number,daily,NFLX,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000076343,GraniteShares 1.1x Long NIO Daily ETF,GraniteShares 2x Long NIO Daily ETF | GraniteShares 1.1x Long NIO Daily ETF,GraniteShares ETF Trust,1689873,NIOL,NIOL,2022,2026,1.1,number,daily,NIO,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000076105,AXS 2X NKE Bear Daily ETF,AXS 2X NKE Bear Daily ETF,Investment Managers Series Trust II,1587982,NKEQ,NKEQ,2022,2025,-2.0,number,daily,NKE,ticker token,single_stock,False,True,,,,,,,,,,,,,no_prices
S000076106,AXS 2X NKE Bull Daily ETF,AXS 2X NKE Bull Daily ETF,Investment Managers Series Trust II,1587982,NKEL,NKEL,2022,2025,2.0,number,daily,NKE,ticker token,single_stock,False,True,,,,,,,,,,,,,no_prices
S000100404,Tradr 2X Long NKLR Daily ETF,Tradr 2X Long NKLR Daily ETF,Investment Managers Series Trust II,1587982,NKLX,NKLX,2026,2026,2.0,number,daily,NKLR,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000096120,Tradr 2X Long NNE Daily ETF,Tradr 2X Long NNE Daily ETF,Investment Managers Series Trust II,1587982,NNEX,NNEX,2026,2026,2.0,number,daily,NNE,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000100086,Defiance Daily Target 2X Long NOK ETF,Defiance Daily Target 2X Long NOK ETF,Tidal Trust II,1924868,LNOK,LNOK,2026,2026,2.0,number,daily,NOK,ticker token,single_stock,True,True,168.0,2.0323257794219898,0.9827369105566981,0.01113559271084243,1.9258442005226415,2.0436592737172448,1.924054125687335,2.084857680672413,LNOK,2026-01-21,2026-09-23,3629485.9743118286,ok
S000090914,GraniteShares 2x Long NOW Daily ETF,GraniteShares 2x Long NOW Daily ETF,GraniteShares ETF Trust,1689873,NOWL,NOWL,2025,2026,2.0,number,daily,NOW,ticker token,single_stock,True,True,299.0,1.9942242907730563,0.9957100088746104,0.004397572430342968,1.944174603209937,1.9797325720278591,1.9042069960812795,2.029030219490982,NOWL,2025-07-15,2026-09-23,64961801.59893036,ok
S000100578,Tradr 2X Long NTSK Daily ETF,Tradr 2X Long NTSK Daily ETF,Investment Managers Series Trust II,1587982,NTSU,NTSU,2026,2026,2.0,number,daily,NTSK,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000100405,Tradr 2X Long NUCL Daily ETF,Tradr 2X Long NUCL Daily ETF,Investment Managers Series Trust II,1587982,NUCX,NUCX,2026,2026,2.0,number,daily,NUCL,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000080897,T-REX 2X INVERSE NVIDIA DAILY TARGET ETF,T-REX 2X INVERSE NVIDIA DAILY TARGET ETF,ETF Opportunities Trust,1771146,NVDQ,NVDQ,2023,2026,-2.0,number,daily,NVDA,company name,single_stock,True,True,732.0,-1.9909892869683659,0.9967837303737632,0.0033571593937052682,-1.9921171055720093,-1.995427852413897,-2.019524387115975,-1.9205314166197078,NVDQ,2023-10-19,2026-09-23,35172616.07122421,ok
S000081142,GraniteShares 2x Short NVDA Daily ETF,GraniteShares 1.5x Short NVDA Daily ETF | GraniteShares 2x Short NVDA Daily ETF,GraniteShares ETF Trust,1689873,NVD,NVD,2023,2026,-2.0,number,daily,NVDA,ticker token,single_stock,True,True,773.0,-1.9566943264457788,0.9925613407739957,0.0049554603703762514,-1.4843107392921961,-1.9872925492243134,-2.018888135414606,-1.4654110154993412,NVD,2023-08-22,2026-09-23,334286612.999773,ok+beta_varies
S000086138,Tradr 1.75X Short NVDA Weekly ETF,Tradr 2X Short NVDA Weekly ETF | Tradr 1.75X Short NVDA Weekly ETF,Investment Managers Series Trust II,1587982,WNVD,WNVD,2024,2025,-1.75,number,weekly,NVDA,ticker token,single_stock,False,True,,,,,,,,,,,,,no_prices
S000076107,Tradr 1.5X Short NVDA Daily ETF,AXS 2X NVDA Bear Daily ETF | AXS 1.25X NVDA Bear Daily ETF | Tradr 1.25X NVDA Bear Daily ETF | Tradr 1.5X Short NVDA Daily ETF,Investment Managers Series Trust II,1587982,NVDS,NVDS,2022,2026,-1.5,number,daily,NVDA,ticker token,single_stock,True,True,1051.0,-1.3285075590626338,0.7064792624442133,0.026733260463193582,-1.3296496203953634,-1.5066283732211712,-1.5164152294495237,-0.11372187056735006,NVDS,2022-07-14,2026-09-23,4653211.038684845,MISMATCH+beta_varies
S000086137,Tradr 1.5X Short NVDA Monthly ETF,Tradr 2X Short NVDA Monthly ETF | Tradr 1.5X Short NVDA Monthly ETF,Investment Managers Series Trust II,1587982,MNVD,MNVD,2024,2025,-1.5,number,monthly,NVDA,ticker token,single_stock,False,True,,,,,,,,,,,,,no_prices
S000076248,Direxion Daily NVDA Bear 1X ETF,Direxion Daily NVDA Bear 1X Shares | Direxion Daily NVDA Bear 1X ETF,Direxion Shares ETF Trust,1424958,NVDD,NVDD,2022,2026,-1.0,number,daily,NVDA,ticker token,single_stock,True,True,758.0,-0.9967967984096097,0.99803988872854,0.0012647373827962,-1.0085058260535384,-0.9914911441171538,-1.0157325823399252,-0.9771307254110522,NVDD,2023-09-13,2026-09-23,4328454.973888397,ok
S000081159,GraniteShares 1x Short NVDA Daily ETF,GraniteShares 1x Short NVDA Daily ETF,GraniteShares ETF Trust,1689873,NDI,NDI,2023,2026,-1.0,number,daily,NVDA,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000076091,AXS 1.25X NVDA Bull Daily ETF,AXS 2X NVDA Bull Daily ETF | AXS 1.25X NVDA Bull Daily ETF,Investment Managers Series Trust II,1587982,NVDB,NVDB,2022,2023,1.25,number,daily,NVDA,ticker token,single_stock,False,True,259.0,1.982033768758858,0.9959823270734969,0.0029484023407368573,2.012220991748833,1.9878839078350174,1.9462474642505925,2.0225940167180627,NVDB,2025-09-10,2026-09-23,505865.4930114746,MISMATCH
S000086109,Tradr 1.5X Long NVDA Quarterly ETF,Tradr 2X Long NVDA Quarterly ETF | Tradr 1.5X Long NVDA Quarterly ETF,Investment Managers Series Trust II,1587982,NVDT,NVDT,2024,2025,1.5,number,quarterly,NVDA,ticker token,single_stock,False,True,,,,,,,,,,,,,no_prices
S000086108,Tradr 1.75X Long NVDA Monthly ETF,Tradr 2X Long NVDA Monthly ETF | Tradr 1.75X Long NVDA Monthly ETF,Investment Managers Series Trust II,1587982,NVDM,NVDM,2024,2025,1.75,number,monthly,NVDA,ticker token,single_stock,False,True,,,,,,,,,,,,,no_prices
S000086110,Tradr 1.75X Long NVDA Weekly ETF,Tradr 2X Long NVDA Weekly ETF | Tradr 1.75X Long NVDA Weekly ETF,Investment Managers Series Trust II,1587982,NVDW,NVDW,2024,2026,1.75,number,weekly,NVDA,ticker token,single_stock,True,True,399.0,1.197532388993872,0.9954713727947837,0.0021667410426300603,1.2022085286995428,1.1983361139895659,1.1648104522567522,1.2193649351446474,NVDW,2025-02-19,2026-09-23,1752657.978630066,MISMATCH
S000076344,GraniteShares 2x Long NVDA Daily ETF,GraniteShares 2x Long NVIDIA Daily ETF | GraniteShares 1.5x Long NVDA Daily ETF | GraniteShares 2x Long NVDA Daily ETF,GraniteShares ETF Trust,1689873,NVDL,NVDL,2022,2026,2.0,number,daily,NVDA,ticker token,single_stock,True,True,945.0,1.8323918724367034,0.9802507705720584,0.007906365304081509,1.4317672446684588,1.9715994516931918,1.431459192794239,2.0069154476376188,NVDL,2022-12-13,2026-09-23,401552310.53476334,ok+beta_varies
