quarter,beta,n,ticker,series_id,L_target
2025Q4,1.9811104876546641,63,SOFX,S000089804,2.0
2026Q1,1.9860717591564423,58,SOFX,S000089804,2.0
2026Q2,1.9969486827179364,58,SOFX,S000089804,2.0
2026Q3,1.980400798246316,54,SOFX,S000089804,2.0
2026Q1,1.9929001880763657,32,SOFA,S000092904,2.0
2026Q2,1.9926406889447814,58,SOFA,S000092904,2.0
2026Q3,1.9709600519616537,54,SOFA,S000092904,2.0
2025Q3,1.9767037751481806,64,SOUX,S000091050,2.0
2025Q4,2.0168346907220975,62,SOUX,S000091050,2.0
2026Q1,2.0268307878050336,58,SOUX,S000091050,2.0
2026Q2,1.9859378154180205,59,SOUX,S000091050,2.0
2026Q3,1.9853727343012786,54,SOUX,S000091050,2.0
2026Q3,1.9896852133044347,50,TELG,S000105561,2.0
2025Q2,1.9818290895263657,31,TEMT,S000091899,2.0
2025Q3,1.982543420694227,61,TEMT,S000091899,2.0
2025Q4,1.9861785787074704,62,TEMT,S000091899,2.0
2026Q1,1.98915908340015,57,TEMT,S000091899,2.0
2026Q2,1.9748745838508859,61,TEMT,S000091899,2.0
2026Q3,2.000111104469457,55,TEMT,S000091899,2.0
2026Q3,1.9734654640302807,55,TSEG,S000105562,2.0
2026Q3,1.9733586602344824,54,TSEU,S000105758,2.0
2022Q3,1.4781478327510744,35,TSLL,S000072483,2.0
2022Q4,1.499897358402664,55,TSLL,S000072483,2.0
2023Q1,1.5011596754768792,61,TSLL,S000072483,2.0
2023Q2,1.4999831340424938,60,TSLL,S000072483,2.0
2023Q3,1.5011916277061153,59,TSLL,S000072483,2.0
2023Q4,1.5035134262893295,60,TSLL,S000072483,2.0
2024Q1,1.4951411303692725,54,TSLL,S000072483,2.0
2024Q2,1.9983946890204942,61,TSLL,S000072483,2.0
2024Q3,1.995645677931233,64,TSLL,S000072483,2.0
2024Q4,1.9949730702678032,59,TSLL,S000072483,2.0
2025Q1,1.9921401346099035,55,TSLL,S000072483,2.0
2025Q2,1.9932810613760492,57,TSLL,S000072483,2.0
2025Q3,1.993222191693469,60,TSLL,S000072483,2.0
2025Q4,1.9870086096934088,61,TSLL,S000072483,2.0
2026Q1,1.9861702345721683,51,TSLL,S000072483,2.0
2026Q2,2.002009157060879,59,TSLL,S000072483,2.0
2026Q3,1.991401709487107,56,TSLL,S000072483,2.0
2023Q4,1.9826705743054347,47,TSLT,S000080900,2.0
2024Q1,1.9896114339129685,54,TSLT,S000080900,2.0
2024Q2,1.9961602023134668,61,TSLT,S000080900,2.0
2024Q3,1.999088980614767,64,TSLT,S000080900,2.0
2024Q4,2.0022514273952177,59,TSLT,S000080900,2.0
2025Q1,1.9716528222018403,55,TSLT,S000080900,2.0
2025Q2,1.9940940403285832,57,TSLT,S000080900,2.0
2025Q3,1.9993385191249027,60,TSLT,S000080900,2.0
2025Q4,1.986201948982556,61,TSLT,S000080900,2.0
2026Q1,1.9790970470529337,51,TSLT,S000080900,2.0
2026Q2,1.9930153907959236,59,TSLT,S000080900,2.0
2026Q3,2.0092343678574967,56,TSLT,S000080900,2.0
2023Q3,1.7169759027871556,21,TSLR,S000081146,2.0
2023Q4,1.7243841685839991,60,TSLR,S000081146,2.0
2024Q1,1.9943106806339936,54,TSLR,S000081146,2.0
2024Q2,2.0065458645110152,61,TSLR,S000081146,2.0
2024Q3,2.0045399858996182,64,TSLR,S000081146,2.0
2024Q4,1.9938461821927587,59,TSLR,S000081146,2.0
2025Q1,1.9953375794740387,55,TSLR,S000081146,2.0
2025Q2,1.9951116539178217,57,TSLR,S000081146,2.0
2025Q3,1.9976028641669765,60,TSLR,S000081146,2.0
2025Q4,2.006008135799799,61,TSLR,S000081146,2.0
2026Q1,2.0028311727694876,51,TSLR,S000081146,2.0
2026Q2,2.007583247162283,59,TSLR,S000081146,2.0
2026Q3,2.0065831961661678,56,TSLR,S000081146,2.0
2025Q1,1.995341324575098,55,TSLG,S000086635,2.0
2025Q2,1.9936711856710352,57,TSLG,S000086635,2.0
2025Q3,1.9953914137083832,60,TSLG,S000086635,2.0
2025Q4,1.9914588333962382,61,TSLG,S000086635,2.0
2026Q1,1.9870868821809922,51,TSLG,S000086635,2.0
2026Q2,2.0131949262024755,59,TSLG,S000086635,2.0
2026Q3,2.007031245865292,56,TSLG,S000086635,2.0
2025Q4,1.9878146615442205,61,TSLI,S000094859,2.0
2026Q1,1.9864240611937398,51,TSLI,S000094859,2.0
2026Q2,1.9675932959566704,59,TSLI,S000094859,2.0
2026Q3,2.0122703846722088,56,TSLI,S000094859,2.0
2022Q3,1.2466876191722032,35,TSL,S000076347,1.25
2022Q4,1.234217345659875,55,TSL,S000076347,1.25
2023Q1,1.2515088458095154,61,TSL,S000076347,1.25
2023Q2,1.2426961435028305,60,TSL,S000076347,1.25
2023Q3,1.2640058804569763,59,TSL,S000076347,1.25
2023Q4,1.2487749158511596,60,TSL,S000076347,1.25
2024Q1,1.2508017066749648,54,TSL,S000076347,1.25
2024Q2,1.2467225667671418,61,TSL,S000076347,1.25
2024Q3,1.2482876885188117,64,TSL,S000076347,1.25
2024Q4,1.2427351545458625,59,TSL,S000076347,1.25
2025Q1,1.2456968304668057,55,TSL,S000076347,1.25
2025Q2,1.248899471292035,57,TSL,S000076347,1.25
2025Q3,1.2449860750727457,60,TSL,S000076347,1.25
2025Q4,1.2502937726255854,61,TSL,S000076347,1.25
2026Q1,1.239610567737918,51,TSL,S000076347,1.25
2026Q2,1.250538227893793,59,TSL,S000076347,1.25
2026Q3,1.2564231980502663,56,TSL,S000076347,1.25
2022Q3,-1.010868186693927,34,TSLS,S000071019,-1.0
2022Q4,-0.9940588740034397,55,TSLS,S000071019,-1.0
2023Q1,-1.003713630395369,61,TSLS,S000071019,-1.0
2023Q2,-1.0024520458901247,60,TSLS,S000071019,-1.0
2023Q3,-1.0041956093632443,59,TSLS,S000071019,-1.0
2023Q4,-0.9972988453419601,60,TSLS,S000071019,-1.0
2024Q1,-1.0059427571266937,54,TSLS,S000071019,-1.0
2024Q2,-1.0031614323426592,61,TSLS,S000071019,-1.0
2024Q3,-1.000863306156072,64,TSLS,S000071019,-1.0
2024Q4,-1.0000002706074538,59,TSLS,S000071019,-1.0
2025Q1,-1.0007849521014949,55,TSLS,S000071019,-1.0
2025Q2,-0.9982163802361552,57,TSLS,S000071019,-1.0
2025Q3,-0.9962614495738719,60,TSLS,S000071019,-1.0
2025Q4,-1.0224132291708148,61,TSLS,S000071019,-1.0
2026Q1,-1.0086683113903687,51,TSLS,S000071019,-1.0
2026Q2,-1.0026192454442338,59,TSLS,S000071019,-1.0
2026Q3,-1.0027622677797903,56,TSLS,S000071019,-1.0
2022Q3,-0.9998870488248253,50,TSLQ,S000076096,-2.0
2022Q4,-0.995121596658807,55,TSLQ,S000076096,-2.0
2023Q1,-0.9991234786233665,61,TSLQ,S000076096,-2.0
2023Q2,-1.0042863088812521,60,TSLQ,S000076096,-2.0
2023Q3,-0.9970577574855656,59,TSLQ,S000076096,-2.0
2023Q4,-1.0010411209318744,60,TSLQ,S000076096,-2.0
2024Q1,-1.0053005083909201,54,TSLQ,S000076096,-2.0
2024Q2,-1.0053036465359864,61,TSLQ,S000076096,-2.0
2024Q3,-1.7604904934057797,64,TSLQ,S000076096,-2.0
2024Q4,-1.992864969239231,59,TSLQ,S000076096,-2.0
2025Q1,-2.010303402334172,55,TSLQ,S000076096,-2.0
2025Q2,-1.9898316929493858,57,TSLQ,S000076096,-2.0
2025Q3,-2.0010970725893813,60,TSLQ,S000076096,-2.0
2025Q4,-1.9995026297258425,61,TSLQ,S000076096,-2.0
2026Q1,-1.9937431706096913,51,TSLQ,S000076096,-2.0
2026Q2,-2.0011504929455053,59,TSLQ,S000076096,-2.0
2026Q3,-1.998725309858509,56,TSLQ,S000076096,-2.0
2023Q4,-1.9963711011924101,47,TSLZ,S000080898,-2.0
2024Q1,-2.010939136580684,54,TSLZ,S000080898,-2.0
2024Q2,-2.0056322700539875,61,TSLZ,S000080898,-2.0
2024Q3,-2.0008652951771517,64,TSLZ,S000080898,-2.0
2024Q4,-1.9786811772434252,59,TSLZ,S000080898,-2.0
2025Q1,-2.0034620908119507,55,TSLZ,S000080898,-2.0
2025Q2,-1.9981525061645231,57,TSLZ,S000080898,-2.0
2025Q3,-1.971893962052322,60,TSLZ,S000080898,-2.0
2025Q4,-1.9192578200138752,61,TSLZ,S000080898,-2.0
2026Q1,-2.0042368928388017,51,TSLZ,S000080898,-2.0
2026Q2,-1.994482957561898,59,TSLZ,S000080898,-2.0
2026Q3,-2.00986505798411,56,TSLZ,S000080898,-2.0
2023Q3,-1.5490136097930973,21,TSDD,S000081144,-2.0
2023Q4,-1.4979976433660422,60,TSDD,S000081144,-2.0
2024Q1,-1.9933711403835026,54,TSDD,S000081144,-2.0
2024Q2,-2.0150553097853967,61,TSDD,S000081144,-2.0
2024Q3,-2.003602659880384,64,TSDD,S000081144,-2.0
2024Q4,-1.9793161694995325,59,TSDD,S000081144,-2.0
2025Q1,-2.001018471591251,55,TSDD,S000081144,-2.0
2025Q2,-1.9810843309478872,57,TSDD,S000081144,-2.0
2025Q3,-1.994305664636166,60,TSDD,S000081144,-2.0
2025Q4,-1.995378856356635,61,TSDD,S000081144,-2.0
2026Q1,-1.9948119352756741,51,TSDD,S000081144,-2.0
2026Q2,-2.004699774161314,59,TSDD,S000081144,-2.0
2026Q3,-2.0077980674020073,56,TSDD,S000081144,-2.0
2025Q1,1.9540513702056626,49,TSMG,S000086636,2.0
2025Q2,1.9714176788666915,58,TSMG,S000086636,2.0
2025Q3,1.9573040233490577,60,TSMG,S000086636,2.0
2025Q4,1.9945178911955492,60,TSMG,S000086636,2.0
2026Q1,2.0235361023797576,58,TSMG,S000086636,2.0
2026Q2,2.0268377597056086,61,TSMG,S000086636,2.0
2026Q3,2.026070869620901,55,TSMG,S000086636,2.0
2024Q4,1.9816720568158934,59,TSMX,S000088056,2.0
2025Q1,1.972630138388824,56,TSMX,S000088056,2.0
2025Q2,2.006305164797752,58,TSMX,S000088056,2.0
2025Q3,1.9982666505128581,60,TSMX,S000088056,2.0
2025Q4,2.0196945125948305,60,TSMX,S000088056,2.0
2026Q1,1.9996716218729864,58,TSMX,S000088056,2.0
2026Q2,2.005148643759634,61,TSMX,S000088056,2.0
2026Q3,1.9874948509248995,55,TSMX,S000088056,2.0
2024Q4,1.987139273988346,33,TSMU,S000088295,2.0
2025Q1,1.9789591983736596,56,TSMU,S000088295,2.0
2025Q2,1.9955499414785791,58,TSMU,S000088295,2.0
2025Q3,1.9839385150560094,60,TSMU,S000088295,2.0
2025Q4,2.01913929823448,60,TSMU,S000088295,2.0
2026Q1,1.9933216634379913,58,TSMU,S000088295,2.0
2026Q2,1.9851460731583686,61,TSMU,S000088295,2.0
2026Q3,2.005083526590334,55,TSMU,S000088295,2.0
2024Q4,-0.9729050567628563,59,TSMZ,S000088057,-1.0
2025Q1,-0.9964680388167911,56,TSMZ,S000088057,-1.0
2025Q2,-0.9935314096986799,58,TSMZ,S000088057,-1.0
2025Q3,-0.9867216884268677,60,TSMZ,S000088057,-1.0
2025Q4,-1.0049654454260195,60,TSMZ,S000088057,-1.0
2026Q1,-1.0056639880345801,58,TSMZ,S000088057,-1.0
2026Q2,-0.9892191234290059,61,TSMZ,S000088057,-1.0
2026Q3,-0.9982401018821612,55,TSMZ,S000088057,-1.0
2025Q4,-2.025432652717343,28,STSM,S000096887,-2.0
2026Q1,-1.9897266055617857,58,STSM,S000096887,-2.0
2026Q2,-1.9481974963849686,61,STSM,S000096887,-2.0
2026Q3,-2.0253522282941834,55,STSM,S000096887,-2.0
2025Q4,2.0198366652801547,55,TTDU,S000093886,2.0
2026Q1,1.9885974820310708,57,TTDU,S000093886,2.0
2026Q2,1.9898677650397019,61,TTDU,S000093886,2.0
2026Q3,2.0011076633906004,55,TTDU,S000093886,2.0
2026Q3,2.0064820548684335,53,TTMX,S000103189,2.0
2026Q2,1.981292281386412,56,TXNU,S000094266,2.0
2026Q3,2.007910382472889,52,TXNU,S000094266,2.0
2025Q4,2.035432580678583,60,UNX,S000095061,2.0
2026Q1,2.0285857835867698,58,UNX,S000095061,2.0
2026Q2,1.963234294667641,54,UNX,S000095061,2.0
2026Q3,2.0072501273151646,56,UNX,S000095061,2.0
2024Q3,2.043648200287595,18,UBRL,S000076351,2.0
2024Q4,1.99845240471254,57,UBRL,S000076351,2.0
2025Q1,1.9988989921026303,57,UBRL,S000076351,2.0
2025Q2,1.9977467141217522,59,UBRL,S000076351,2.0
2025Q3,1.9606649169751382,57,UBRL,S000076351,2.0
2025Q4,1.9815520306288255,55,UBRL,S000076351,2.0
2026Q1,2.0174508895863554,61,UBRL,S000076351,2.0
2026Q2,1.9881081809210845,56,UBRL,S000076351,2.0
2026Q3,1.9821846904206426,54,UBRL,S000076351,2.0
2026Q3,1.9926592656551145,28,UMCU,S000106994,2.0
2025Q3,2.0126348703622576,47,UNHG,S000085493,2.0
2025Q4,1.992847098550868,60,UNHG,S000085493,2.0
2026Q1,1.9831157157395045,60,UNHG,S000085493,2.0
2026Q2,1.981881784656101,57,UNHG,S000085493,2.0
2026Q3,2.016581477454076,54,UNHG,S000085493,2.0
2026Q2,1.9529920222473185,57,UNHU,S000094271,2.0
2026Q3,1.9955437900069077,54,UNHU,S000094271,2.0
2025Q3,1.9929299858104064,62,UPSX,S000091892,2.0
2025Q4,1.992725124894025,61,UPSX,S000091892,2.0
2026Q1,1.9711527916447942,58,UPSX,S000091892,2.0
2026Q2,2.0040834302491053,59,UPSX,S000091892,2.0
2026Q3,1.9746601709548568,56,UPSX,S000091892,2.0
2026Q1,1.9862081385311363,52,USAX,S000100586,2.0
2026Q2,1.9840173130294974,62,USAX,S000100586,2.0
2026Q3,1.987661748296643,56,USAX,S000100586,2.0
2026Q2,2.005695745598621,16,VELL,S000104018,2.0
2026Q3,1.9574708163166241,57,VELL,S000104018,2.0
2026Q3,2.0042110403147015,25,VIAG,S000105564,2.0
2025Q2,1.979380299982674,57,VRTL,S000090909,2.0
2025Q3,1.9769582373221104,60,VRTL,S000090909,2.0
2025Q4,1.9885176201555885,60,VRTL,S000090909,2.0
2026Q1,1.9846556999479148,56,VRTL,S000090909,2.0
2026Q2,2.0174777087221853,59,VRTL,S000090909,2.0
2026Q3,1.9993649727656382,57,VRTL,S000090909,2.0
2025Q3,1.9828766185775641,46,VSTL,S000091051,2.0
2025Q4,1.9723713513303607,59,VSTL,S000091051,2.0
2026Q1,1.982485721364878,60,VSTL,S000091051,2.0
2026Q2,1.9719448555991554,58,VSTL,S000091051,2.0
2026Q3,1.974850111619152,54,VSTL,S000091051,2.0
2026Q1,2.0441082871887977,44,WDCX,S000100587,2.0
2026Q2,2.020869062650326,60,WDCX,S000100587,2.0
2026Q3,2.0033191474261964,55,WDCX,S000100587,2.0
2025Q4,1.9978364466049912,47,WULX,S000096128,2.0
2026Q1,1.9919813796530743,57,WULX,S000096128,2.0
2026Q2,1.9541925009723018,60,WULX,S000096128,2.0
2026Q3,1.9714850483753645,57,WULX,S000096128,2.0
2026Q2,2.019504989023859,16,WYFL,S000103269,2.0
2026Q3,1.9954499392821543,57,WYFL,S000103269,2.0
2026Q2,1.9641530079647196,36,XNDX,S000100946,2.0
2026Q3,1.947134364640746,56,XNDX,S000100946,2.0
2025Q2,1.9635563291757638,40,XOMX,S000090373,2.0
2025Q3,1.960618517458541,60,XOMX,S000090373,2.0
2025Q4,1.8921302620738407,56,XOMX,S000090373,2.0
2026Q1,2.0406373045578046,57,XOMX,S000090373,2.0
2026Q2,2.003149541613227,58,XOMX,S000090373,2.0
2026Q3,1.9905287618047904,50,XOMX,S000090373,2.0
2025Q2,2.0101672166735103,55,XYZG,S000091231,2.0
2025Q3,2.0060343881227216,55,XYZG,S000091231,2.0
2025Q4,1.988036959276535,57,XYZG,S000091231,2.0
2026Q1,1.9888818513853015,55,XYZG,S000091231,2.0
2026Q2,1.958540384553016,60,XYZG,S000091231,2.0
2026Q3,1.9827637282462942,51,XYZG,S000091231,2.0
